transaction_id,transaction_date,transaction_time,sales_outlet_id,staff_id,customer_id,instore_yn,order,line_item_id,product_id,quantity,line_item_amount,unit_price,promo_item_yn,product,product_category
42,2019-04-09,10:49:00,5,27,5764,N,1,1,34,1,2.45,2.45,N,Jamaican Coffee River Sm,Coffee
43,2019-04-09,10:43:30,5,25,0,N,1,1,30,2,6.0,3.0,N,Columbian Medium Roast Lg,Coffee
44,2019-04-09,09:51:06,5,28,5172,N,1,1,61,2,9.5,4.75,N,Sustainably Grown Organic Lg,Drinking Chocolate
45,2019-04-09,08:44:28,5,29,5737,Y,1,1,34,2,4.9,2.45,N,Jamaican Coffee River Sm,Coffee
46,2019-04-09,09:38:14,5,27,0,N,1,1,34,2,4.9,2.45,N,Jamaican Coffee River Sm,Coffee
47,2019-04-09,10:38:57,5,29,0,N,1,1,22,2,4.0,2.0,N,Our Old Time Diner Blend Sm,Coffee
48,2019-04-09,09:19:32,5,29,0,N,1,1,42,2,5.0,2.5,N,Lemon Grass Rg,Tea
49,2019-04-09,07:55:09,5,27,5094,Y,1,1,56,1,2.55,2.55,N,Spicy Eye Opener Chai Rg,Tea
50,2019-04-09,10:33:21,5,25,5320,N,1,1,42,2,5.0,2.5,N,Lemon Grass Rg,Tea
51,2019-04-09,10:06:56,5,29,5909,N,1,1,33,1,3.5,3.5,N,Ethiopia Lg,Coffee
52,2019-04-09,08:29:30,5,29,5466,N,1,1,26,2,6.0,3.0,N,Brazilian Rg,Coffee
53,2019-04-09,07:48:51,5,29,0,N,1,1,52,1,2.5,2.5,N,Traditional Blend Chai Rg,Tea
54,2019-04-09,10:50:10,5,29,5100,Y,1,1,28,2,4.0,2.0,N,Columbian Medium Roast Sm,Coffee
55,2019-04-09,07:56:13,5,25,0,N,1,1,24,1,3.0,3.0,N,Our Old Time Diner Blend Lg,Coffee
56,2019-04-09,10:11:21,5,28,5944,N,1,1,35,2,6.2,3.1,N,Jamaican Coffee River Rg,Coffee
56,2019-04-09,10:11:21,5,28,5944,N,1,6,14,1,8.95,8.95,N,Earl Grey,Loose Tea
57,2019-04-09,09:47:25,5,29,0,N,1,1,24,2,6.0,3.0,N,Our Old Time Diner Blend Lg,Coffee
58,2019-04-09,09:14:59,5,29,0,N,1,1,59,1,4.5,4.5,N,Dark chocolate Lg,Drinking Chocolate
59,2019-04-09,10:08:47,5,29,5106,Y,1,1,31,2,4.4,2.2,N,Ethiopia Sm,Coffee
60,2019-04-09,10:52:28,5,27,0,Y,1,1,48,1,2.5,2.5,N,English Breakfast Rg,Tea
61,2019-04-09,08:19:57,5,25,0,N,1,1,29,2,5.0,2.5,N,Columbian Medium Roast Rg,Coffee
62,2019-04-09,10:38:54,5,25,5588,N,1,1,53,1,3.0,3.0,N,Traditional Blend Chai Lg,Tea
62,2019-04-09,10:38:54,5,25,5588,N,1,3,77,1,3.0,3.0,N,Oatmeal Scone,Bakery
63,2019-04-09,08:05:47,5,28,0,N,1,1,42,1,2.5,2.5,N,Lemon Grass Rg,Tea
64,2019-04-09,10:26:50,5,29,0,N,1,1,46,1,2.5,2.5,N,Serenity Green Tea Rg,Tea
64,2019-04-09,10:26:50,5,29,0,N,1,3,74,1,4.38,4.38,N,Ginger Biscotti,Bakery
65,2019-04-09,07:56:02,5,25,5447,Y,1,1,47,1,3.0,3.0,N,Serenity Green Tea Lg,Tea
66,2019-04-09,08:37:34,5,29,0,Y,1,1,59,1,4.5,4.5,N,Dark chocolate Lg,Drinking Chocolate
66,2019-04-09,08:37:34,5,29,0,Y,1,3,77,1,3.0,3.0,N,Oatmeal Scone,Bakery
67,2019-04-09,08:56:45,5,27,5606,N,1,1,23,1,2.5,2.5,N,Our Old Time Diner Blend Rg,Coffee
67,2019-04-09,08:56:45,5,27,5606,N,1,3,76,1,4.38,4.38,N,Chocolate Chip Biscotti,Bakery
68,2019-04-09,10:20:57,5,27,0,Y,1,1,55,1,4.0,4.0,N,Morning Sunrise Chai Lg,Tea
68,2019-04-09,10:20:57,5,27,0,Y,1,6,10,1,10.0,10.0,N,Guatemalan Sustainably Grown,Coffee beans
69,2019-04-09,10:09:03,5,27,0,Y,1,1,57,1,3.1,3.1,N,Spicy Eye Opener Chai Lg,Tea
70,2019-04-09,10:51:02,5,27,5382,N,1,1,52,1,2.5,2.5,N,Traditional Blend Chai Rg,Tea
71,2019-04-09,09:06:38,5,25,0,Y,1,1,28,2,4.0,2.0,N,Columbian Medium Roast Sm,Coffee
71,2019-04-09,09:06:38,5,25,0,Y,1,6,21,1,13.33,13.33,N,Chili Mayan,Packaged Chocolate
72,2019-04-09,10:27:51,5,25,0,Y,1,1,52,2,5.0,2.5,N,Traditional Blend Chai Rg,Tea
73,2019-04-09,08:06:25,5,25,0,N,1,1,31,2,4.4,2.2,N,Ethiopia Sm,Coffee
74,2019-04-09,08:51:20,5,27,0,N,1,1,54,2,5.0,2.5,N,Morning Sunrise Chai Rg,Tea
75,2019-04-09,07:38:30,5,27,0,Y,1,1,37,2,6.0,3.0,N,Espresso shot,Coffee
75,2019-04-09,07:38:30,5,27,0,Y,1,2,65,2,1.6,0.8,N,Sugar Free Vanilla syrup,Flavours
75,2019-04-09,07:38:30,5,27,0,Y,1,6,18,1,10.95,10.95,N,Spicy Eye Opener Chai,Loose Tea
76,2019-04-09,10:22:28,5,29,5651,Y,1,1,59,2,9.0,4.5,N,Dark chocolate Lg,Drinking Chocolate
77,2019-04-09,09:52:21,5,28,0,Y,1,1,25,1,2.2,2.2,N,Brazilian Sm,Coffee
78,2019-04-09,09:27:08,5,28,0,Y,1,1,50,2,5.0,2.5,N,Earl Grey Rg,Tea
79,2019-04-09,09:20:28,5,25,0,Y,1,1,36,1,3.75,3.75,N,Jamaican Coffee River Lg,Coffee
80,2019-04-09,10:49:31,5,25,0,Y,1,1,45,1,3.0,3.0,N,Peppermint Lg,Tea
81,2019-04-09,09:06:46,5,25,0,N,1,1,43,1,3.0,3.0,N,Lemon Grass Lg,Tea
82,2019-04-09,08:45:15,5,29,0,N,1,1,26,1,3.0,3.0,N,Brazilian Rg,Coffee
83,2019-04-09,07:52:13,5,28,0,N,1,1,54,2,5.0,2.5,N,Morning Sunrise Chai Rg,Tea
83,2019-04-09,07:52:13,5,28,0,N,1,3,78,1,5.63,5.63,N,Scottish Cream Scone ,Bakery
84,2019-04-09,08:41:33,5,29,0,Y,1,1,25,2,4.4,2.2,N,Brazilian Sm,Coffee
85,2019-04-09,08:55:55,5,25,5939,Y,1,1,29,1,2.5,2.5,N,Columbian Medium Roast Rg,Coffee
86,2019-04-09,07:36:32,5,27,0,N,1,1,31,2,4.4,2.2,N,Ethiopia Sm,Coffee
86,2019-04-09,07:36:32,5,27,0,N,1,6,13,1,8.95,8.95,N,English Breakfast,Loose Tea
87,2019-04-09,09:17:44,5,28,0,Y,1,1,39,1,4.25,4.25,N,Latte Rg,Coffee
88,2019-04-09,08:21:25,5,28,0,N,1,1,30,1,3.0,3.0,N,Columbian Medium Roast Lg,Coffee
89,2019-04-09,10:11:35,5,25,0,N,1,1,33,1,3.5,3.5,N,Ethiopia Lg,Coffee
90,2019-04-09,07:30:38,5,27,0,Y,1,1,39,2,8.5,4.25,N,Latte Rg,Coffee
91,2019-04-09,08:05:00,5,28,0,N,1,1,47,2,6.0,3.0,N,Serenity Green Tea Lg,Tea
92,2019-04-09,09:42:16,5,28,5058,N,1,1,44,1,2.5,2.5,N,Peppermint Rg,Tea
92,2019-04-09,09:42:16,5,28,5058,N,9,9,81,1,28.0,28.0,N,I Need My Bean! T-shirt,Branded
93,2019-04-09,08:00:14,5,27,5020,N,1,1,57,1,3.1,3.1,N,Spicy Eye Opener Chai Lg,Tea
94,2019-04-09,10:04:09,5,29,0,N,1,1,53,1,3.0,3.0,N,Traditional Blend Chai Lg,Tea
95,2019-04-09,09:59:58,5,28,5524,N,1,1,34,2,4.9,2.45,N,Jamaican Coffee River Sm,Coffee
96,2019-04-09,10:48:00,5,29,0,Y,1,1,50,1,2.5,2.5,N,Earl Grey Rg,Tea
97,2019-04-09,07:51:44,5,25,5419,N,1,1,38,1,3.75,3.75,N,Latte,Coffee
98,2019-04-09,07:57:11,5,29,0,N,1,1,25,1,2.2,2.2,N,Brazilian Sm,Coffee
98,2019-04-09,07:57:11,5,29,0,N,1,3,69,1,4.06,4.06,N,Hazelnut Biscotti,Bakery
99,2019-04-09,07:47:50,5,28,5665,N,1,1,42,2,5.0,2.5,N,Lemon Grass Rg,Tea
100,2019-04-09,07:56:44,5,29,0,N,1,1,50,1,2.5,2.5,N,Earl Grey Rg,Tea
101,2019-04-09,08:49:39,5,27,5568,N,1,1,42,2,5.0,2.5,N,Lemon Grass Rg,Tea
102,2019-04-09,10:06:56,5,29,0,N,1,1,38,1,3.75,3.75,N,Latte,Coffee
102,2019-04-09,10:06:56,5,29,0,N,1,3,70,1,4.06,4.06,N,Cranberry Scone,Bakery
103,2019-04-09,08:33:59,5,27,0,N,1,1,44,2,5.0,2.5,N,Peppermint Rg,Tea
103,2019-04-09,08:33:59,5,27,0,N,1,6,21,1,13.33,13.33,N,Chili Mayan,Packaged Chocolate
104,2019-04-09,08:16:23,5,27,5347,N,1,1,61,2,9.5,4.75,N,Sustainably Grown Organic Lg,Drinking Chocolate
104,2019-04-09,08:16:23,5,27,5347,N,1,3,73,1,4.69,4.69,N,Almond Croissant,Bakery
105,2019-04-09,10:15:05,5,27,0,Y,1,1,32,2,6.0,3.0,N,Ethiopia Rg,Coffee
106,2019-04-09,10:56:33,5,28,0,N,1,1,30,1,3.0,3.0,N,Columbian Medium Roast Lg,Coffee
107,2019-04-09,08:19:31,5,25,5612,N,1,1,44,2,5.0,2.5,N,Peppermint Rg,Tea
108,2019-04-09,08:56:24,5,25,5315,Y,1,1,57,1,3.1,3.1,N,Spicy Eye Opener Chai Lg,Tea
109,2019-04-09,10:17:35,5,28,0,Y,1,1,29,1,2.5,2.5,N,Columbian Medium Roast Rg,Coffee
110,2019-04-09,07:31:51,5,27,5296,Y,1,1,26,1,3.0,3.0,N,Brazilian Rg,Coffee
111,2019-04-09,08:57:44,5,29,0,Y,1,1,41,2,8.5,4.25,N,Cappuccino Lg,Coffee
111,2019-04-09,08:57:44,5,29,0,Y,1,6,1,1,18.0,18.0,N,Brazilian - Organic,Coffee beans
112,2019-04-09,09:46:43,5,27,5059,Y,1,1,60,1,3.75,3.75,N,Sustainably Grown Organic Rg,Drinking Chocolate
113,2019-04-09,10:54:00,5,29,0,N,1,1,41,2,8.5,4.25,N,Cappuccino Lg,Coffee
113,2019-04-09,10:54:00,5,29,0,N,1,6,21,1,13.33,13.33,N,Chili Mayan,Packaged Chocolate
114,2019-04-09,09:03:37,5,25,0,Y,1,1,42,1,2.5,2.5,N,Lemon Grass Rg,Tea
115,2019-04-09,08:11:32,5,28,0,Y,1,1,26,1,3.0,3.0,N,Brazilian Rg,Coffee
116,2019-04-09,09:27:22,5,25,5259,N,1,1,39,2,8.5,4.25,N,Latte Rg,Coffee
117,2019-04-09,08:44:38,5,29,5745,N,1,1,22,1,2.0,2.0,N,Our Old Time Diner Blend Sm,Coffee
118,2019-04-09,08:40:29,5,28,0,N,1,1,59,1,4.5,4.5,N,Dark chocolate Lg,Drinking Chocolate
119,2019-04-09,09:58:08,5,25,5613,Y,1,1,38,1,3.75,3.75,N,Latte,Coffee
120,2019-04-09,09:01:58,5,27,5903,Y,1,1,41,1,4.25,4.25,N,Cappuccino Lg,Coffee
121,2019-04-09,09:26:14,5,27,0,N,1,1,26,1,3.0,3.0,N,Brazilian Rg,Coffee
122,2019-04-09,10:04:06,5,27,0,N,1,1,52,2,5.0,2.5,N,Traditional Blend Chai Rg,Tea
123,2019-04-09,10:03:18,5,25,5415,N,1,1,61,1,4.75,4.75,N,Sustainably Grown Organic Lg,Drinking Chocolate
123,2019-04-09,10:03:18,5,25,5415,N,1,3,79,1,4.69,4.69,N,Jumbo Savory Scone,Bakery
123,2019-04-09,10:03:18,5,25,5415,N,1,6,12,1,8.95,8.95,N,Peppermint,Loose Tea
124,2019-04-09,07:52:18,5,29,0,N,1,1,41,2,8.5,4.25,N,Cappuccino Lg,Coffee
124,2019-04-09,07:52:18,5,29,0,N,1,6,13,1,8.95,8.95,N,English Breakfast,Loose Tea
125,2019-04-09,10:59:51,5,27,0,Y,1,1,56,2,5.1,2.55,N,Spicy Eye Opener Chai Rg,Tea
126,2019-04-09,08:42:43,5,29,5120,Y,1,1,30,1,3.0,3.0,N,Columbian Medium Roast Lg,Coffee
126,2019-04-09,08:42:43,5,29,5120,Y,1,3,72,1,4.06,4.06,N,Ginger Scone,Bakery
127,2019-04-09,09:34:19,5,27,5892,Y,1,1,37,1,3.0,3.0,N,Espresso shot,Coffee
128,2019-04-09,09:01:35,5,28,0,N,1,1,33,1,3.5,3.5,N,Ethiopia Lg,Coffee
128,2019-04-09,09:01:35,5,28,0,N,1,3,75,1,4.38,4.38,N,Croissant,Bakery
129,2019-04-09,10:53:31,5,29,0,N,1,1,35,2,6.2,3.1,N,Jamaican Coffee River Rg,Coffee
130,2019-04-09,09:30:59,5,25,5228,N,1,1,38,1,3.75,3.75,N,Latte,Coffee
131,2019-04-09,10:49:47,5,27,0,N,1,1,38,1,3.75,3.75,N,Latte,Coffee
132,2019-04-09,08:58:43,5,29,0,N,1,1,58,2,7.0,3.5,N,Dark chocolate Rg,Drinking Chocolate
133,2019-04-09,10:11:32,5,25,5207,Y,1,1,37,2,6.0,3.0,N,Espresso shot,Coffee
134,2019-04-09,10:12:31,5,29,5444,Y,1,1,59,2,9.0,4.5,N,Dark chocolate Lg,Drinking Chocolate
135,2019-04-09,08:52:23,5,27,0,N,1,1,40,2,7.5,3.75,N,Cappuccino,Coffee
136,2019-04-09,08:14:37,5,29,5913,Y,1,1,25,2,4.4,2.2,N,Brazilian Sm,Coffee
137,2019-04-09,09:49:31,5,28,0,Y,1,1,32,2,6.0,3.0,N,Ethiopia Rg,Coffee
138,2019-04-09,10:22:31,5,28,0,Y,1,1,36,1,3.75,3.75,N,Jamaican Coffee River Lg,Coffee
139,2019-04-09,09:09:38,5,28,5511,Y,1,1,34,1,2.45,2.45,N,Jamaican Coffee River Sm,Coffee
139,2019-04-09,09:09:38,5,28,5511,Y,1,3,76,1,4.38,4.38,N,Chocolate Chip Biscotti,Bakery
140,2019-04-09,09:40:56,5,28,5175,N,1,1,26,1,3.0,3.0,N,Brazilian Rg,Coffee
140,2019-04-09,09:40:56,5,28,5175,N,9,9,83,1,14.0,14.0,N,I Need My Bean! Latte cup,Branded
141,2019-04-09,08:25:34,5,25,0,N,1,1,61,2,9.5,4.75,N,Sustainably Grown Organic Lg,Drinking Chocolate
142,2019-04-09,10:44:19,5,27,0,Y,1,1,41,1,4.25,4.25,N,Cappuccino Lg,Coffee
143,2019-04-09,10:43:32,5,25,5852,N,1,1,33,2,7.0,3.5,N,Ethiopia Lg,Coffee
144,2019-04-09,10:48:19,5,29,5745,N,1,1,60,2,7.5,3.75,N,Sustainably Grown Organic Rg,Drinking Chocolate
145,2019-04-09,07:57:13,5,29,5879,Y,1,1,45,1,3.0,3.0,N,Peppermint Lg,Tea
146,2019-04-09,10:18:14,5,27,0,N,1,1,40,1,3.75,3.75,N,Cappuccino,Coffee
146,2019-04-09,10:18:14,5,27,0,N,1,3,76,1,4.38,4.38,N,Chocolate Chip Biscotti,Bakery
147,2019-04-09,09:55:14,5,27,0,N,1,1,45,2,6.0,3.0,N,Peppermint Lg,Tea
148,2019-04-09,07:47:35,5,28,0,N,1,1,35,2,6.2,3.1,N,Jamaican Coffee River Rg,Coffee
149,2019-04-09,09:11:05,5,28,5571,N,1,1,38,1,3.75,3.75,N,Latte,Coffee
149,2019-04-09,09:11:05,5,28,5571,N,1,3,78,1,5.63,5.63,N,Scottish Cream Scone ,Bakery
150,2019-04-09,10:24:08,5,25,5219,Y,1,1,50,2,5.0,2.5,N,Earl Grey Rg,Tea
151,2019-04-09,08:06:33,5,28,0,N,1,1,43,2,6.0,3.0,N,Lemon Grass Lg,Tea
152,2019-04-09,07:34:51,5,29,0,N,1,1,56,1,2.55,2.55,N,Spicy Eye Opener Chai Rg,Tea
153,2019-04-09,10:51:07,5,27,5478,N,1,1,41,1,4.25,4.25,N,Cappuccino Lg,Coffee
154,2019-04-09,07:54:23,5,29,0,N,1,1,29,2,5.0,2.5,N,Columbian Medium Roast Rg,Coffee
155,2019-04-09,10:20:57,5,29,0,N,1,1,57,2,6.2,3.1,N,Spicy Eye Opener Chai Lg,Tea
156,2019-04-09,10:09:56,5,28,0,N,1,1,35,1,3.1,3.1,N,Jamaican Coffee River Rg,Coffee
157,2019-04-09,07:33:08,5,29,5204,Y,1,1,52,2,5.0,2.5,N,Traditional Blend Chai Rg,Tea
157,2019-04-09,07:33:08,5,29,5204,Y,1,3,75,1,4.38,4.38,N,Croissant,Bakery
158,2019-04-09,10:43:08,5,27,0,Y,1,1,59,2,9.0,4.5,N,Dark chocolate Lg,Drinking Chocolate
158,2019-04-09,10:43:08,5,27,0,Y,1,3,76,1,4.38,4.38,N,Chocolate Chip Biscotti,Bakery
159,2019-04-09,08:01:24,5,28,0,Y,1,1,59,2,9.0,4.5,N,Dark chocolate Lg,Drinking Chocolate
160,2019-04-09,08:50:50,5,25,0,N,1,1,56,1,2.55,2.55,N,Spicy Eye Opener Chai Rg,Tea
161,2019-04-09,10:39:33,5,29,5359,Y,1,1,41,2,8.5,4.25,N,Cappuccino Lg,Coffee
161,2019-04-09,10:39:33,5,29,5359,Y,1,6,5,1,15.0,15.0,N,Columbian Medium Roast,Coffee beans
162,2019-04-09,08:06:06,5,28,5438,Y,1,1,23,1,2.5,2.5,N,Our Old Time Diner Blend Rg,Coffee
163,2019-04-09,08:10:31,5,28,0,N,1,1,49,2,6.0,3.0,N,English Breakfast Lg,Tea
164,2019-04-09,07:50:47,5,28,0,N,1,1,28,1,2.0,2.0,N,Columbian Medium Roast Sm,Coffee
164,2019-04-09,07:50:47,5,28,0,N,1,3,76,1,4.38,4.38,N,Chocolate Chip Biscotti,Bakery
165,2019-04-09,10:09:22,5,28,5265,N,1,1,33,1,3.5,3.5,N,Ethiopia Lg,Coffee
166,2019-04-09,09:38:27,5,29,0,Y,1,1,36,1,3.75,3.75,N,Jamaican Coffee River Lg,Coffee
167,2019-04-09,09:16:24,5,28,5528,Y,1,1,47,2,6.0,3.0,N,Serenity Green Tea Lg,Tea
168,2019-04-09,07:57:28,5,28,0,N,1,1,38,2,7.5,3.75,N,Latte,Coffee
169,2019-04-09,09:04:04,5,25,0,N,1,1,23,2,5.0,2.5,N,Our Old Time Diner Blend Rg,Coffee
169,2019-04-09,09:04:04,5,25,0,N,9,9,82,6,72.0,12.0,N,I Need My Bean! Diner mug,Branded
170,2019-04-09,09:04:00,5,25,0,N,1,1,23,1,2.5,2.5,N,Our Old Time Diner Blend Rg,Coffee
171,2019-04-09,09:16:23,5,27,0,Y,1,1,44,1,2.5,2.5,N,Peppermint Rg,Tea
172,2019-04-09,09:40:12,5,28,0,Y,1,1,51,2,6.0,3.0,N,Earl Grey Lg,Tea
173,2019-04-09,10:06:02,5,25,0,N,1,1,41,2,8.5,4.25,N,Cappuccino Lg,Coffee
174,2019-04-09,10:39:04,5,29,0,N,1,1,56,2,5.1,2.55,N,Spicy Eye Opener Chai Rg,Tea
175,2019-04-09,08:23:46,5,28,0,Y,1,1,56,2,5.1,2.55,N,Spicy Eye Opener Chai Rg,Tea
176,2019-04-09,08:33:55,5,27,5057,Y,1,1,53,2,6.0,3.0,N,Traditional Blend Chai Lg,Tea
177,2019-04-09,10:58:36,5,25,5057,Y,1,1,49,1,3.0,3.0,N,English Breakfast Lg,Tea
178,2019-04-09,10:54:12,5,29,5437,Y,1,1,40,1,3.75,3.75,N,Cappuccino,Coffee
179,2019-04-09,10:29:32,5,27,0,Y,1,1,29,2,5.0,2.5,N,Columbian Medium Roast Rg,Coffee
180,2019-04-09,08:59:50,5,25,0,N,1,1,24,1,3.0,3.0,N,Our Old Time Diner Blend Lg,Coffee
181,2019-04-09,08:57:53,5,27,0,N,1,1,41,2,8.5,4.25,N,Cappuccino Lg,Coffee
181,2019-04-09,08:57:53,5,27,0,N,1,3,71,1,4.69,4.69,N,Chocolate Croissant,Bakery
182,2019-04-09,08:57:38,5,29,0,Y,1,1,22,1,2.0,2.0,N,Our Old Time Diner Blend Sm,Coffee
183,2019-04-09,10:18:47,5,27,5542,Y,1,1,50,1,2.5,2.5,N,Earl Grey Rg,Tea
183,2019-04-09,10:18:47,5,27,5542,Y,1,3,74,1,4.38,4.38,N,Ginger Biscotti,Bakery
184,2019-04-09,10:39:58,5,28,5784,Y,1,1,24,2,6.0,3.0,N,Our Old Time Diner Blend Lg,Coffee
185,2019-04-09,07:40:37,5,29,0,N,1,1,26,2,6.0,3.0,N,Brazilian Rg,Coffee
186,2019-04-09,08:34:24,5,27,0,Y,1,1,44,1,2.5,2.5,N,Peppermint Rg,Tea
187,2019-04-09,07:46:22,5,25,5437,Y,1,1,22,2,4.0,2.0,N,Our Old Time Diner Blend Sm,Coffee
188,2019-04-09,08:49:26,5,29,0,N,1,1,33,1,3.5,3.5,N,Ethiopia Lg,Coffee
188,2019-04-09,08:49:26,5,29,0,N,9,9,83,4,56.0,14.0,N,I Need My Bean! Latte cup,Branded
189,2019-04-09,10:02:26,5,27,0,N,1,1,41,2,8.5,4.25,N,Cappuccino Lg,Coffee
189,2019-04-09,10:02:26,5,27,0,N,1,6,13,1,8.95,8.95,N,English Breakfast,Loose Tea
190,2019-04-09,09:19:37,5,29,5835,Y,1,1,29,1,2.5,2.5,N,Columbian Medium Roast Rg,Coffee
191,2019-04-09,08:16:39,5,27,0,Y,1,1,38,2,7.5,3.75,N,Latte,Coffee
192,2019-04-09,10:14:36,5,28,0,N,1,1,51,2,6.0,3.0,N,Earl Grey Lg,Tea
192,2019-04-09,10:14:36,5,28,0,N,9,9,83,2,28.0,14.0,N,I Need My Bean! Latte cup,Branded
193,2019-04-09,08:15:32,5,28,0,Y,1,1,34,1,2.45,2.45,N,Jamaican Coffee River Sm,Coffee
194,2019-04-09,10:57:56,5,28,0,Y,1,1,52,2,5.0,2.5,N,Traditional Blend Chai Rg,Tea
195,2019-04-09,10:43:58,5,29,0,N,1,1,54,2,5.0,2.5,N,Morning Sunrise Chai Rg,Tea
195,2019-04-09,10:43:58,5,29,0,N,1,3,75,1,4.38,4.38,N,Croissant,Bakery
196,2019-04-09,09:57:09,5,25,5249,Y,1,1,38,1,3.75,3.75,N,Latte,Coffee
197,2019-04-09,09:49:37,5,27,5482,N,1,1,54,1,2.5,2.5,N,Morning Sunrise Chai Rg,Tea
198,2019-04-09,09:12:02,5,29,0,Y,1,1,51,2,6.0,3.0,N,Earl Grey Lg,Tea
199,2019-04-09,09:19:12,5,25,0,N,1,1,59,2,9.0,4.5,N,Dark chocolate Lg,Drinking Chocolate
199,2019-04-09,09:19:12,5,25,0,N,1,6,4,1,20.45,20.45,N,Primo Espresso Roast,Coffee beans
200,2019-04-09,09:00:25,5,29,5187,N,1,1,39,2,8.5,4.25,N,Latte Rg,Coffee
201,2019-04-09,09:20:06,5,25,5331,Y,1,1,37,2,6.0,3.0,N,Espresso shot,Coffee
202,2019-04-09,09:20:42,5,29,0,N,1,1,41,1,4.25,4.25,N,Cappuccino Lg,Coffee
203,2019-04-09,08:50:56,5,25,0,N,1,1,71,1,3.75,3.75,N,Chocolate Croissant,Bakery
204,2019-04-09,10:34:30,5,29,0,N,1,1,71,1,3.75,3.75,N,Chocolate Croissant,Bakery
204,2019-04-09,10:34:30,5,29,0,N,1,3,71,1,3.75,3.75,N,Chocolate Croissant,Bakery
205,2019-04-09,07:38:22,5,28,5812,Y,1,1,71,1,3.75,3.75,N,Chocolate Croissant,Bakery
206,2019-04-09,08:29:23,5,25,5055,Y,1,1,71,1,3.75,3.75,N,Chocolate Croissant,Bakery
207,2019-04-09,10:20:04,5,28,5052,Y,1,1,71,1,3.75,3.75,N,Chocolate Croissant,Bakery
208,2019-04-09,10:55:55,5,28,0,N,1,1,71,1,3.75,3.75,N,Chocolate Croissant,Bakery
209,2019-04-09,10:06:28,5,27,0,Y,1,1,71,1,3.75,3.75,N,Chocolate Croissant,Bakery
209,2019-04-09,10:06:28,5,27,0,Y,1,3,71,1,3.75,3.75,N,Chocolate Croissant,Bakery
210,2019-04-09,10:07:31,5,25,0,Y,1,1,71,1,3.75,3.75,N,Chocolate Croissant,Bakery
211,2019-04-09,07:54:53,5,28,0,Y,1,1,28,2,4.0,2.0,N,Columbian Medium Roast Sm,Coffee
212,2019-04-09,10:05:12,5,27,5046,N,1,1,55,1,4.0,4.0,N,Morning Sunrise Chai Lg,Tea
213,2019-04-09,09:54:44,5,25,0,Y,1,1,23,1,2.5,2.5,N,Our Old Time Diner Blend Rg,Coffee
214,2019-04-09,09:53:39,5,27,5221,Y,1,1,49,2,6.0,3.0,N,English Breakfast Lg,Tea
215,2019-04-09,07:35:46,5,27,5563,Y,1,1,39,2,8.5,4.25,N,Latte Rg,Coffee
216,2019-04-09,08:24:28,5,29,5402,Y,1,1,36,2,7.5,3.75,N,Jamaican Coffee River Lg,Coffee
217,2019-04-09,09:16:45,5,25,0,N,1,1,24,1,3.0,3.0,N,Our Old Time Diner Blend Lg,Coffee
218,2019-04-09,10:45:50,5,28,0,N,1,1,22,1,2.0,2.0,N,Our Old Time Diner Blend Sm,Coffee
218,2019-04-09,10:45:50,5,28,0,N,1,3,72,1,4.06,4.06,N,Ginger Scone,Bakery
219,2019-04-09,08:40:56,5,28,0,N,1,1,23,1,2.5,2.5,N,Our Old Time Diner Blend Rg,Coffee
220,2019-04-09,07:53:15,5,28,5544,N,1,1,22,2,4.0,2.0,N,Our Old Time Diner Blend Sm,Coffee
221,2019-04-09,07:47:26,5,28,0,Y,1,1,26,2,6.0,3.0,N,Brazilian Rg,Coffee
222,2019-04-09,10:50:52,5,29,5181,Y,1,1,61,2,9.5,4.75,N,Sustainably Grown Organic Lg,Drinking Chocolate
223,2019-04-09,10:22:01,5,27,0,N,1,1,43,2,6.0,3.0,N,Lemon Grass Lg,Tea
224,2019-04-09,09:42:41,5,27,5631,Y,1,1,42,1,2.5,2.5,N,Lemon Grass Rg,Tea
225,2019-04-09,07:50:50,5,27,5928,Y,1,1,38,2,7.5,3.75,N,Latte,Coffee
226,2019-04-09,10:53:39,5,25,5304,N,1,1,44,2,5.0,2.5,N,Peppermint Rg,Tea
226,2019-04-09,10:53:39,5,25,5304,N,9,9,83,1,14.0,14.0,N,I Need My Bean! Latte cup,Branded
227,2019-04-09,10:02:54,5,28,0,Y,1,1,38,2,7.5,3.75,N,Latte,Coffee
227,2019-04-09,10:02:54,5,28,0,Y,1,3,75,1,4.38,4.38,N,Croissant,Bakery
228,2019-04-09,09:22:31,5,25,0,Y,1,1,58,2,7.0,3.5,N,Dark chocolate Rg,Drinking Chocolate
228,2019-04-09,09:22:31,5,25,0,Y,1,3,77,1,3.0,3.0,N,Oatmeal Scone,Bakery
229,2019-04-09,10:58:40,5,29,0,Y,1,1,54,1,2.5,2.5,N,Morning Sunrise Chai Rg,Tea
229,2019-04-09,10:58:40,5,29,0,Y,1,3,72,1,4.06,4.06,N,Ginger Scone,Bakery
230,2019-04-09,09:44:13,5,29,0,Y,1,1,61,2,9.5,4.75,N,Sustainably Grown Organic Lg,Drinking Chocolate
230,2019-04-09,09:44:13,5,29,0,Y,1,6,7,1,19.75,19.75,N,Jamacian Coffee River,Coffee beans
231,2019-04-09,10:20:38,5,29,0,Y,1,1,44,1,2.5,2.5,N,Peppermint Rg,Tea
232,2019-04-09,08:20:31,5,27,5218,N,1,1,39,2,8.5,4.25,N,Latte Rg,Coffee
